cuvant,fisier,total_aparitii,contexte
Suceava,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,1,"cu sine , pleca spre Suceava , șu sine așeza pentru"
Suceava,HAIRO_MatasaC_MovilaHaiducului.txt,1,închina la sfânt Ion din Suceava . — să tu ajuta
Suceava,HAIRO_PopescuND_BujorHaiducul.txt,1,capitală sine strămuta de la Suceava la Iași . acest flagel
Suceava,HAIRO_BaronziG_FontanaZinelor.txt,11,"avea să sine îndrepta spre Suceava și după ce vrea curăți ||| în zior de ziuă spre Suceava . Vintil , care prevedea ||| acesta solemnitate fi să fi Suceava . — eu vrea mai ||| îndată ce vrea ajunge la Suceava . — poate că atunci ||| veni să tu lua la Suceava . tătar cât vrea fi ||| tîrg Ocnei ! nu la Suceava ? întreba co-pilă cu mirare ||| zi avea sine mer-ge spre Suceava ; drum întru acolo nu ||| vrea pleca cu tot la Suceava și de acolo vrea lua ||| alt parte . fi la Suceava . cel d-ântâiu grijă al ||| conduce sub bun pază la Suceava unde fi să sine judeca ||| drum . când ajunge la Suceava , și pânc a nu"
Șiștov,HAIRO_BalanescuS_Blestemul.txt,3,"jumătate Dunăre , în drept șiștov , face sine noapte cu ||| la mal Dunăre din spre Șiștov , unde sta până dimineața ||| sine afla cadână pas din Șiștov . sărman Neacșu , nu"
Ștefănești,HAIRO_RosettiR_CuPalosul.txt,1,: — tatariu veni despre Ștefănești și merge spre Bacău .
Tazlăul-Sarat,HAIRO_RosettiR_CuPalosul.txt,1,"femeesc și , încunjura pe Tazlăul-Sarat și Tazlău , el duce"
Tăzlău,HAIRO_RosettiR_CuPalosul.txt,1,"zări , veni despre vale tăzlău , în umblet cel mare"
Tăzlău,HAIRO_MatasaC_MovilaHaiducului.txt,1,"la părinte Chiprian , dichi tăzlău — da drept mănăstire să"
Tâmna,HAIRO_DumbravaB_Pandurul.txt,2,"fi prinde și jefui la Tâmna . el sine ruga acum ||| lui Tudor , fie lua Tâmna , fie la Strehaia ”"
Tecuci,HAIRO_MacriP_Bostan.txt,10,"drum cum viu de lua Tecuci spre sistai Horincea ? — ||| merge de lua Galați la Tecuci , sau de său Tecuci ||| Tecuci , sau de său Tecuci la Galați trebue numai de ||| pe an sine face la Tecuci bâlci , atunci halal de ||| — lua pădure de lângă Tecuci , zice el cu greutate ||| , lua pădure de lângă Tecuci sine avea așeza hoție , ||| și trimes de știre la Tecuci el să veni și de ||| , iar celălalt veni delă Tecuci . să fugi , zi ||| pe drum care duce la Tecuci zice Neghină . dar haiduc ||| trupă care veni de la Tecuci rămâne puțin de tot și"
Tecuci,HAIRO_RosettiR_CuPalosul.txt,3,"bătrân Pogan și soltuz din Tecuci , ține cu Toma Alimoș ||| cu Marcu , șoltuz din Tecuci și cu alt negustor cu ||| al mai mult negustor spre Tecuci unde trebui să petrece noaptea"
Tecuci,HAIRO_IghelI_DragosHotulTecucilor.txt,1,", plasa nicorășt , județ Tecuci , fi primar al sat"
Tecuci,HAIRO_PopescuND_BoieriiHaiduci.txt,1,"seamă în județ Iași , Tecuci și Covurlui . părinte meu"
Telega,HAIRO_DumbravaB_Pandurul.txt,1,"-1 slobozie din ocna delă Telega , unde fi închide și"
Telega,HAIRO_PopescuND_MoarteaIancuJianul.txt,1,scăpa din acela de la Telega ? — eu fi de
Telega,HAIRO_PopescuND_RaduAnghel.txt,1,deja pornit : trei spre Telega și trei spre ocn mare
Telega,HAIRO_PopescuND_IancuJianuCapitan.txt,6,". din ocna părăsi delă Telega nu scăpa nimeni , răspunde ||| zi în ocna părăsi delă Telega . chiar în acel seară ||| Iancu Jianu fi aduce la Telega și numai decât fi arunca ||| fi deja trimite la ocna Telega și tot cercare ce face ||| când sine deștepta chefuiție delă Telega , lua pe Iancu de ||| din ocna acela părăsi delă Telega . — avea fi închide"
Teleorman,HAIRO_DumbravaB_Pandurul.txt,2,"dară . în deosebi județ Teleorman fi pustiu , pentrucă el ||| răsărit la apus . județu Teleorman mai fi tăia tot dealung"
Teleorman,HAIRO_RosettiR_CuPalosul.txt,2,"dân Vlașca , ăle dân Teleorman , loc da pășiune pă ||| casă ce el avea în Teleorman , boiar da curte lui"
Teleorman,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,1,Olt și un parte din Teleorman . asemenea robie și rumână
Telița,HAIRO_IghelI_MoarteaSimionLicinsky.txt,9,"trece înainte lua el spre Telița . noapte el trece întru ||| și de aci drum la Telița , vale perj spre Nicolițal ||| pe chef la cârciumar din Telița . de și prieten bun ||| dimineața scula sine merge spre Telița , după ce închide pe ||| . . . ajunge în Telița întreba de notar , dar ||| pe cumpănă merge iarăși la Telița ca să găsi pe notar ||| să anunța pe Notaru din Telița ca să veni cu patrulă ||| care fi bolnav de la Telița . intra în vie , ||| îm -podobit . preot comună Telița întru un alt că îruța"
Tismana,HAIRO_DumbravaB_Pandurul.txt,7,"de pe stâncă de la Tismana , urma de vră el ||| el lua cu eu la Tismana . de acolo vrea trimite ||| amiaz goni prin sat mânăsire Tismana , la poală munte . ||| pâră de stâncă , mânăștire Tismana cu cel patru turn al ||| , peste munte , delà Tismana . odată fi atât de ||| fapt îngrozitor egumen del "" Tismana el sine jelui printru un ||| cum avea face odată la Tismana . pune el să iscăli"
Tismana,HAIRO_PopescuND_MoarteaIancuJianul.txt,1,"codru , Tudor Vladimirescu , Tismana și țințărean deja însemna în"
Tismana,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,2,la Bistrița iar altul la Tismana . tot același soartă avea ||| fiare și trimite surghiun la Tismana . unde sta închide până
Tîrgoviște,HAIRO_PopescuND_MiulHaiducul.txt,1,și frumos dintre capitală și Tîrgoviște ; acolo conăci M .
Toflea,HAIRO_IghelI_DragosHotulTecucilor.txt,2,M-rea Nicorița ) ; Mar-goșu Toflea ( Toflea ) căpitan de ||| ) ; Mar-goșu Toflea ( Toflea ) căpitan de Tecuciu .
Tulcea,HAIRO_IghelI_DragosHotulTecucilor.txt,4,"care sine afla tocmai în Tulcea . chiar din întâi zi ||| lăsa în cazarmă călăraș din Tulcea , batjocorit și urgisit chiar ||| barieră oraș . Eși din Tulcea îndrepta sine spre Galați . ||| cu greutate din temniț din Tulcea , lua veni el acuma"
Tulcea,HAIRO_IghelI_MoarteaSimionLicinsky.txt,17,"Licinsky dupe un fotografie din Tulcea . preată Simion Licinsky , ||| SIMION LICINSKY răzire ANCĂI în Tulcea , cam la spate biserică ||| februarie an acesta , în Tulcea , sine întâlni întru un ||| că-ta sine pomeni afară din Tulcea , pe drum ce duce ||| fi veni niște ban din Tulcea . răi îdema copil . ||| ce el el trimete din Tulcea . — pe el acum ||| care el aduce vește din Tulcea , unde fi să face ||| care el aduce vește din Tulcea , unde fi să face ||| niște vită el aduce la Tulcea . fi un bucurie în ||| dupe mal Dunăre . în Tulcea , în vreme acesta de ||| amiază și el lua spre Tulcea , unde ajunge la oră ||| Ca-taloiu . apoi pleca din Tulcea al doi zi la 16 ||| pomeni cu un telegramă din Tulcea că Licinsky fi foarte răurănit ||| în îștiința pe primar din Tulcea că Petre S. S. vrea ||| fi agent de poliție din Tulcea trimite lâ Cilic pentru sigu-ranță ||| Poenaru avea dispune tran-sportare la Tulcea al ambii cadavră . locuitor ||| din Nicolițăl , duce către Tulcea cadavru bandit , eu îșura"
Tulgheș,HAIRO_RosettiR_CuPalosul.txt,1,"unde vrea intra pe la Tulgheș . — dar , zice"
Turia,HAIRO_RosettiR_CuPalosul.txt,2,", de Șarban Flamură delă Turia , de Gavril Gherman delă ||| fi Iacșa , vataman de Turia . veni întru un întinsoare"
Ţepu,HAIRO_IghelI_DragosHotulTecucilor.txt,18,"na-țional , care trece prin Ţepu șu Ţigăneșt . Toți fi ||| . avea să pleca spre Ţepu unde avea un tova vrăsa ||| Dragos "" el porni spre Ţepu , comun nu departe de ||| . Mănăilă sine naște în Ţepu , cu vre el patru ||| știi el că fi în Ţepu . ajunge în sat întreba ||| fi ghicitor . — din Ţepu . — Și ? — ||| el care fi acasă în Ţepu , el vinde în târg ||| rarișt de pe lângă șosea Ţepu . în dimineaț zi de ||| sine vedea veni din spre Ţepu un căruță . Mănăilă ridica ||| de acolo sine îndrepta spre Ţepu la Nicolae Rarinca . acesta ||| mână poteră . ajunge în Ţepu ruga pe Gavril Popa să ||| cu doi că merge spre Ţepu . locotenent de numai de ||| sine îndrepta cu toție spre Ţepu . ajunge în sat , ||| nimeni . hoție merseri în Ţepu șu sine așeza la vechi ||| puțin răni , sine duce Ţepu unde trebue să sine întâlni ||| cu totă acela îlți în Ţepu , la Ilie Pohrib , ||| spune locotenent , primar din Ţepu , trebueșt să prinde cu ||| spune că sine afla în Ţepu , avea veni chiar în"
Ungheni,HAIRO_IstratiP_DomnitaSnagov.txt,1,"un noapte de dragoste la Ungheni , un popas zbuciuma pe"
Urlați,HAIRO_RosettiR_CuPalosul.txt,1,el el trimete de la Urlați Jupan Toma . — ști
Vadu,HAIRO_PopescuND_TunsuCapitan.txt,1,"cum face că de la Vadu îla eu avea rătăci ,"
Vadu,HAIRO_BaronziG_FontanaZinelor.txt,1,"casă meu vechi , la vadu meu cunoscut ; ce să"
Vadu-Lat,HAIRO_PopescuND_TunsuCapitan.txt,2,"din găștesc și alt din Vadu-Lat , ast îfela că avea ||| fi ? acum fi la Vadu-lat ; văr meu , care"
Vaslui,HAIRO_PopescuND_CodreanulHaiducul.txt,1,un a-pucă în vale spre Vaslui . . . . .
Vaslui,HAIRO_MarcuA_Haiducul.txt,11,". — „ merge la Vaslui , să râde puțin de ||| dintre cel mai frumos din Vaslui ; eră bogat împodobit , ||| eră suflare de boer în Vaslui , veni să benche-tui în ||| pe degeaba răscoli poteraș împrejurime Vaslui . trece doi săptămână , ||| pe șosea ce duce înspre Vaslui . la oră acela nici ||| cum avea fi călători spre Vaslui . când ajunge prin drept ||| călar , care veni dinspre Vaslui . când acesta sine depărta ||| . goni în galop spre Vaslui . Tudor începe să gema ||| cal și porni râde spre Vaslui . Kir Iligachi Aristie , ||| porni la drum . când vaslui nu sine mai vedea din ||| kir Iligachi , intra în Vaslui , îndrepta sine către primărie"
Vaslui,HAIRO_IghelI_DragosHotulTecucilor.txt,1,", curcan în regiment de Vaslui , să fi cu- nostea"
Vaslui,HAIRO_PopescuND_BoieriiHaiduci.txt,1,sine avea întinde ostil prin Vaslui și Fâlciu până la Bârlad
Vaslui,HAIRO_Anonim_BanditulGrozea.txt,1,"orășel mic , din ju-deț Vaslui , sine afla un muri"
Vaslui,HAIRO_PopescuND_BujorHaiducul.txt,1,și fecior lui fi la Vaslui ca să spânddura un osândit
Vâlcan,HAIRO_PopescuND_IancuJianuCapitan.txt,1,", măi Merene , la Vâlcan , dacă nu tu întâlni"
Vidin,HAIRO_IstratiP_DomnitaSnagov.txt,2,"trece dincolo . ajunge el Vidin . pământ bulgăresc . tot ||| din ăi mare de la Vidin , eu scula în picior"
Vidin,HAIRO_PopescuND_IancuJianuZapciu.txt,1,"Mustafa delă Diiu , adică Vidin , cu care tată 'său"
Vidin,HAIRO_DumbravaB_Pandurul.txt,7,"eu rămâne deschide eu între Vidin și Ada-kale . tratativă care ||| dregător turceșt delă Ada-kale și Vidin . duce tu la Cerneți ||| trimite peste puțin zi la Vidin , lui Der-viș-pașa , care ||| Paz-vantoglu , pașa răsvrăti delà Vidin , el sili pe Fanarioți ||| lua nevastă șu fugi la Vidin . derviș-pa eu c prieten ||| , cu șea turcesc delă Vidin , cu arsă numai fi ||| turc . și pașa delă Vidin trece Dunăre , acela delă"
Vidin,HAIRO_DumbravaB_Haiducul.txt,2,", pașă acela răsvrătit delă Vidin , sine trimite cetă lui ||| dusera cap la pașă din Vidin . pașă putea acum să"
Vidin,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,4,"din Nicopole , Rahova și Vidin și prin importantă comercil ce ||| , veni din Constantino-pole , Vidin , Silistra , Brașov și ||| de la Diiu , ( Vidin ) , cu care tată ||| ocrotire comandant oșt turcesc din Vidin . de îndată ce afla"
Vidin,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,1,"Ruștiuc , precum pașe din Vidin fi superior pa își din"
Viena,HAIRO_DumbravaB_Pandurul.txt,6,"an , la congres delă Viena ; de pe acest jet ||| el purta pantalon croită la Viena , un haină care el ||| să trima un ștafetă la Viena , ca să el aduce ||| acest cerere , scrie la Viena : „ boier caimăcămie avea ||| în teologie delă universitate din Viena șu membru corespondent al societate ||| Hakenau scrie delă Sibiu la Viena : „ jale și silnicie"
Viena,HAIRO_DumbravaB_Haiducul.txt,2,"Caragea încă nu primi delă Viena știre în acest privință "" ||| către niște boier mare din Viena . avea , de gând"
Viena,HAIRO_IghelI_DragosHotulTecucilor.txt,1,"Ungaria Ferdinand , tipări în Viena la 1541 ( Papiu Ilarian"
Viena,HAIRO_PopescuND_RaduAnghel.txt,1,Dâmbovița cu un trăsură de Viena trimite de Jean caritași din
Viena,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,15,", Brașov , pestă și Viena , precum și cu gealep ||| literar serios în academie din Viena . Stan al trei fiu ||| al bancă național austriac din Viena . din căsătorie lui Stan ||| limbă străin , iar la Viena știință drept . după ce ||| Popp sine avea muta la Viena , unde avea ocupa un ||| să el cumpăra de la Viena un cingătoare de surpătură ( ||| stabili pentru mult timp în Viena și avea trăi acolo până ||| sine avea duce asemeni în Viena , ca să învăța carte ||| și une oară chiar la Viena , și numai câte odată ||| vea timp el pleca la Viena spre a sine desăvârși în ||| când vrea veni de la Viena k . unde învăța carte ||| care deja sine întoarce din Viena , sine el cere să ||| bine de un an din Viena , Iancu , ca fiu ||| care veni de curîhd din Viena și sine apuca de agricultură ||| de la reînturnare său din Viena , el arăta mai mult"
Viena,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,1,duce chiar la Beciu ( Viena ) ca să duce acolo
Viena,HAIRO_RadulescuN_CapitanulRopota.txt,3,"Feloniadi își anunta sosire din Viena , unde sine opri să ||| ca să fi duce în Viena prizonier , pregăti sine otel ||| ca să sine duce la Viena . acum înțelege de ce"
Vișău,HAIRO_RosettiR_CuPalosul.txt,4,"sat Iodu , Bocicâcel , Vișău de sus , Vișău de ||| , Vișău de sus , Vișău de jos , Moiseiu , ||| cel mai mare urmă vale vișău , iar cel mai mic ||| întruni și urma drum pe Vișău . străbate pas prislop ,"
Vișinești,HAIRO_RosettiR_CuPalosul.txt,3,"din al trei parte din Vișinești . dar nu fi bun ||| la Chighetiu , pe la Vișinești , pe la Lăpușna ; ||| în mână preut biserică din Vișinești , cu hram sfânt împărat"
Vlașca,HAIRO_PopescuND_TunsuCapitan.txt,6,"cât și acela al județ Vlașca , ună cu cel patru ||| bătrân , răspunde ispravnic județ Vlașca ; dar de unde viu ||| la rând său ispravnic de Vlașca , și dacă fi fi ||| arendaș fi situa în eț Vlașca , pe apă glavacioc , ||| în calitate fi ispravnic județ Vlașca , dar după fi om ||| cuc ; de cât în Vlașca cu coasă mai bine la"
Vlașca,HAIRO_RosettiR_CuPalosul.txt,1,"fără a număra ăle dân Vlașca , ăle dân Teleorman ,"
Vlașca,HAIRO_DumbravaB_Haiducul.txt,2,"polcovnic al potere dinură județ Vlașca . polcovnic Nicola mulțumi înalt ||| avea fi eu Polcovnic în Vlașca , pe vreme mare spătar"
Vlașca,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,1,desfmța pe dată polcovnicie de Vlașca și să a duce pe
Vrancea,HAIRO_PopescuND_CodreanulHaiducul.txt,2,"Fălciu și Codău altul în Vrancea , omenire spăimântat striga : ||| că grec sine coborî în Vrancea foarte vrea îsela și mulțumi"
Vrancea,HAIRO_RosettiR_CuPalosul.txt,3,"el , un țaran din Vrancea și pe un preut tot ||| mult că avea neam în Vrancea și că printru înșii avea ||| adânc și pătrunzător . — Vrancea nu fi robi lui Basarab"
Vrancea,HAIRO_PopescuND_BujorHaiducul.txt,1,fi Vrănceanu boerule ; în Vrancea nu sine ști ce fi
Vrancea,HAIRO_PopescuND_CorbeaHaiducInchisoare.txt,2,ce apuca să intra în Vrancea . ajunge acolo nu sine ||| care avea un scoboritură spre Vrancea pe pariu Giurgiului și altul
Zeletin,HAIRO_IghelI_DragosHotulTecucilor.txt,1,de jos 1460—1588 ) ; Zeletin ( 1428 ) . Șendrea
Zimnicea,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,1,"apuca cale ce duce spre Zimnicea , unde ajunge peste trei"
Zimnicea,HAIRO_RadulescuN_BanditulRiureanu.txt,2,"sine transporta la schelă din Zimnicea , pripăși prin Putineiu de ||| mătușă bătrân care locui la Zimnicea . viitor său de lucrător"
