cuvant,fisier,total_aparitii,contexte
Sofia,HAIRO_RadulescuN_CapitanulRopota.txt,10,"fată meu , Elpida și Sofia , fi foarte caprițios șu ||| ușe deschide în lături . Sofia mai puți frumos ca soră ||| ieși . — scuza pe Sofia , — zice Elpida , ||| să jena . . . Sofia sine retrage fâr-a zice vrea ||| criză din zi precedent . Sofia primi cu veselie . la ||| amiază părinte pleca numai cu Sofia . un sfert el oră ||| pulpă șu brațe . P-șoara Sofia , acum în vază de ||| , curtezan silitor al d-șoare Sofia și care fi plăcea de ||| un rege francez fi domnișoară Sofia Feloniadi . fa fi curte ||| de la biserică grecesc ? Sofia , fată lui cel mai"
Soloneț,HAIRO_RosettiR_CuPalosul.txt,2,", Stan delă Comănești pe Soloneț , vesti atât prin nemărginită ||| Stan delă Comănești , pe Soloneț . — da , îngâna"
Soreni,HAIRO_DumbravaB_Haiducul.txt,8,"— precum sine bănui la Soreni , la moșie frumos Caliopi ||| cu credincios său Alexe la Soreni . după ce ieși din ||| jian . — „ la Soreni vrea cere să eu desluși ||| . în curte boieresc din Soreni , pe care el preface ||| să rărnâi de masă la Soreni , acesta însă miu primi ||| că zapciu petrece noaptea în Soreni și Tache Lețu sine tăvăli ||| la obârșie , veni despre Soreni . fără îndoială că boier ||| , peste noapte , pela Soreni . puțin după acela sosi"
Strehaia,HAIRO_DumbravaB_Pandurul.txt,6,"apus , sine afla mănăstire Strehaia și metru , pe care ||| și patruzeci la celălalt . Strehaia însă stu deschide porție , ||| pleca zice de dimineață delà Strehaia , nici nu poposi , ||| fi de el . la Strehaia avea și închide pe unul ||| el la Motru sau la Strehaia cu porunci șu scrisoare ; ||| lua Tâmna , fie la Strehaia ” . „ fi al"
Strunga,HAIRO_PopescuND_CodreanulHaiducul.txt,2,în loc lui . doisprezece STRUNGA movteulluu de la cercare de ||| retrage definitiv în Moldova și Strunga movilău din vecinătate Iași și
Strunga,HAIRO_DumbravaB_Pandurul.txt,2,"Varsanmh sine duce până la Strunga , unde sine deschide perețe ||| printre jnepeie negru . dela Strunga până în depărtare albastru ,"
Strunga,HAIRO_PopescuND_RaduAnghel.txt,1,la pietroșițe prin Moroeni spre Strunga . — aidă duce tu
Strunga,HAIRO_PopescuND_BoieriiHaiduci.txt,3,", de la Docolina la Strunga când vrea călca docolină , ||| docolină , și de la Strunga la Herța când Strunga vrea ||| la Strunga la Herța când Strunga vrea fi ataca de pand"
Strunga,HAIRO_PopescuND_BujorHaiducul.txt,2,cupitan de haiduc . patru STRUNGA HANGULUI . până la jumătate ||| . . 19 „ patru Strunga Hangului . . . .
Studina,HAIRO_DumbravaB_Haiducul.txt,7,"fi Toaderi prisăcar din sat Studina . — „ ce tu ||| vreun ceas , sine zărea Studina , care sine întinde la ||| tău fi în pădure delă Studina , feri în vale hoț ||| , cât erăta astăzi din Studina , să nu el ucide ||| în sus , prin sat Studina . ipingea negru el arunca ||| boier Iancu sine abate delă Studina , peste noapte , pela ||| Cochinis din margine pădure delă Studina . ieri noapte avea fi"
Suceava,HAIRO_RosettiR_CuPalosul.txt,36,"pentru pază drum mare între Suceava și Smirodava . acolo pradă ||| faptă al lui , spre Suceava sau spre hotar țară muntenesc ||| să închide pe sas în Suceava . ieșănie și hotinen sine ||| și saș care sta în Suceava , și din alt câtva ||| călătorie ce el face la Suceava , pentru treab de al ||| când sine învoi acela delă Suceava , el să el da ||| fi chiar înrudi , părăsi Suceava în urmă un sfăzi cu ||| el împărtășa de sârg la Suceava . Bale fi un barbat ||| scrie lui sas , la Suceava , pentru a el înștiința ||| eu ieri și pleca la Suceava unde vrea trebui să fi ||| și , odată ajunge la Suceava , vrea putea să afla ||| acolo , fi duce la Suceava și sine vrea întoarce numai ||| , parte în jos de Suceava și parte împrejurul rădauț și ||| Mihu , un negustor din Suceava avea aduce veste că Balc ||| vește aduce de negustor din Suceava , trai lui atât de ||| depărtare de acolo păna la Suceava fi mare și nu crede ||| , în Orhciu , în Suceava , fi necontenit sili să ||| pentru urmre călătorie . în Suceava avea afla că el fi ||| mână , Balc pleca la Suceava , lua el cu dâns ||| el avea lasa goni spre Suceava . om avea cunoaște bine ||| pe alt cal , la Suceava și la Piatra , tot ||| sine fi întâmpla și spre Suceava . fi deci primejdios pentru ||| să însoța pe Balc la Suceava , iar cincizeci să scoate ||| aprins când Balc sosi în Suceava . Găsi pe sas și ||| veni cât mai curând la Suceava . acela din împrejurime Bacăului ||| de sânge . orășean din Suceava primi chiar în acel noapte ||| sută fi de față în Suceava . în acel noapte , ||| pleca cu câtva călăreț spre Suceava , apuca delă Pojorita pe ||| Isaia care sine afla în Suceava , pleca pe la doi ||| însâmna din Moldova sosi în Suceava și cu tot jura credință ||| că Petrea sine afla în Suceava bucura pe Mihu , căci ||| tu vrea întoarce deadrept la Suceava , unde eu vrea găsi ||| Babei , apoi pleca la Suceava undese aduna mulțime de popor ||| și delă ieși veni la Suceava ca să sine închina lui ||| sine îndatori să ajunge la Suceava întru un zi și un ||| cu Stroici sine face în Suceava : nună fi iar Bogdan"
Suceava,HAIRO_MarcuA_Haiducul.txt,5,"pleca acum imediat până la Suceava . avea să duce un ||| astălaltă , la agi din Suceava și el el da “ ||| nu fi . niciodată la Suceava așa că nu cunoaște bine ||| . mai bine porni către Suceava și nu sta să asculta ||| gândi să sine duce la Suceava . vrea să sine vedea"
Suceava,HAIRO_PopescuND_BoieriiHaiduci.txt,1,"din Dorohoi , Botoșani și Suceava , pe care avea să"
Suceava,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,1,"cu sine , pleca spre Suceava , șu sine așeza pentru"
Suceava,HAIRO_MatasaC_MovilaHaiducului.txt,1,închina la sfânt Ion din Suceava . — să tu ajuta
Suceava,HAIRO_PopescuND_BujorHaiducul.txt,1,capitală sine strămuta de la Suceava la Iași . acest flagel
Suceava,HAIRO_BaronziG_FontanaZinelor.txt,11,"avea să sine îndrepta spre Suceava și după ce vrea curăți ||| în zior de ziuă spre Suceava . Vintil , care prevedea ||| acesta solemnitate fi să fi Suceava . — eu vrea mai ||| îndată ce vrea ajunge la Suceava . — poate că atunci ||| veni să tu lua la Suceava . tătar cât vrea fi ||| tîrg Ocnei ! nu la Suceava ? întreba co-pilă cu mirare ||| zi avea sine mer-ge spre Suceava ; drum întru acolo nu ||| vrea pleca cu tot la Suceava și de acolo vrea lua ||| alt parte . fi la Suceava . cel d-ântâiu grijă al ||| conduce sub bun pază la Suceava unde fi să sine judeca ||| drum . când ajunge la Suceava , și pânc a nu"
Șiștov,HAIRO_BalanescuS_Blestemul.txt,3,"jumătate Dunăre , în drept șiștov , face sine noapte cu ||| la mal Dunăre din spre Șiștov , unde sta până dimineața ||| sine afla cadână pas din Șiștov . sărman Neacșu , nu"
Ștefănești,HAIRO_RosettiR_CuPalosul.txt,1,: — tatariu veni despre Ștefănești și merge spre Bacău .
Tazlăul-Sarat,HAIRO_RosettiR_CuPalosul.txt,1,"femeesc și , încunjura pe Tazlăul-Sarat și Tazlău , el duce"
Tăzlău,HAIRO_RosettiR_CuPalosul.txt,1,"zări , veni despre vale tăzlău , în umblet cel mare"
Tăzlău,HAIRO_MatasaC_MovilaHaiducului.txt,1,"la părinte Chiprian , dichi tăzlău — da drept mănăstire să"
Tâmna,HAIRO_DumbravaB_Pandurul.txt,2,"fi prinde și jefui la Tâmna . el sine ruga acum ||| lui Tudor , fie lua Tâmna , fie la Strehaia ”"
Tecuci,HAIRO_MacriP_Bostan.txt,10,"drum cum viu de lua Tecuci spre sistai Horincea ? — ||| merge de lua Galați la Tecuci , sau de său Tecuci ||| Tecuci , sau de său Tecuci la Galați trebue numai de ||| pe an sine face la Tecuci bâlci , atunci halal de ||| — lua pădure de lângă Tecuci , zice el cu greutate ||| , lua pădure de lângă Tecuci sine avea așeza hoție , ||| și trimes de știre la Tecuci el să veni și de ||| , iar celălalt veni delă Tecuci . să fugi , zi ||| pe drum care duce la Tecuci zice Neghină . dar haiduc ||| trupă care veni de la Tecuci rămâne puțin de tot și"
Tecuci,HAIRO_RosettiR_CuPalosul.txt,3,"bătrân Pogan și soltuz din Tecuci , ține cu Toma Alimoș ||| cu Marcu , șoltuz din Tecuci și cu alt negustor cu ||| al mai mult negustor spre Tecuci unde trebui să petrece noaptea"
Tecuci,HAIRO_IghelI_DragosHotulTecucilor.txt,1,", plasa nicorășt , județ Tecuci , fi primar al sat"
Tecuci,HAIRO_PopescuND_BoieriiHaiduci.txt,1,"seamă în județ Iași , Tecuci și Covurlui . părinte meu"
Telega,HAIRO_DumbravaB_Pandurul.txt,1,"-1 slobozie din ocna delă Telega , unde fi închide și"
Telega,HAIRO_PopescuND_MoarteaIancuJianul.txt,1,scăpa din acela de la Telega ? — eu fi de
Telega,HAIRO_PopescuND_RaduAnghel.txt,1,deja pornit : trei spre Telega și trei spre ocn mare
Telega,HAIRO_PopescuND_IancuJianuCapitan.txt,6,". din ocna părăsi delă Telega nu scăpa nimeni , răspunde ||| zi în ocna părăsi delă Telega . chiar în acel seară ||| Iancu Jianu fi aduce la Telega și numai decât fi arunca ||| fi deja trimite la ocna Telega și tot cercare ce face ||| când sine deștepta chefuiție delă Telega , lua pe Iancu de ||| din ocna acela părăsi delă Telega . — avea fi închide"
Teleorman,HAIRO_DumbravaB_Pandurul.txt,2,"dară . în deosebi județ Teleorman fi pustiu , pentrucă el ||| răsărit la apus . județu Teleorman mai fi tăia tot dealung"
Teleorman,HAIRO_RosettiR_CuPalosul.txt,2,"dân Vlașca , ăle dân Teleorman , loc da pășiune pă ||| casă ce el avea în Teleorman , boiar da curte lui"
Teleorman,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,1,Olt și un parte din Teleorman . asemenea robie și rumână
Telița,HAIRO_IghelI_MoarteaSimionLicinsky.txt,9,"trece înainte lua el spre Telița . noapte el trece întru ||| și de aci drum la Telița , vale perj spre Nicolițal ||| pe chef la cârciumar din Telița . de și prieten bun ||| dimineața scula sine merge spre Telița , după ce închide pe ||| . . . ajunge în Telița întreba de notar , dar ||| pe cumpănă merge iarăși la Telița ca să găsi pe notar ||| să anunța pe Notaru din Telița ca să veni cu patrulă ||| care fi bolnav de la Telița . intra în vie , ||| îm -podobit . preot comună Telița întru un alt că îruța"
Tesalia,HAIRO_DumbravaB_Pandurul.txt,1,sine avea întinde până în Tesalia . ienicere fi foc împotriva
Tesalia,HAIRO_DumbravaB_Haiducul.txt,1,"un butoiaș de măslină de Tesalia , mare și moale ca"
Tesalia,HAIRO_PopescuND_AgaGruiaGrozoveanu.txt,4,", pentru că merge în Tesalia ca să strânge oaie îngrășat ||| afla în anumit localitate din Tesalia , care produce cel mai ||| din munteie rodop șu al Tesalia , fiecarecu dată deosebit și ||| acel vreme sine afla în Tesalia și sine ocupa cu cumpărare"
Tesalia,HAIRO_PopescuND_BujorHaiducul.txt,1,fi trei an cleft în Tesalia sub vestit căpitan Deli Bacali
Tisa,HAIRO_RosettiR_CuPalosul.txt,2,unghi care sine arunca în tisa . în loc să ieși ||| sine întări în unghi dintre tisa și Iza și ține pe
Tismana,HAIRO_DumbravaB_Pandurul.txt,7,"de pe stâncă de la Tismana , urma de vră el ||| el lua cu eu la Tismana . de acolo vrea trimite ||| amiaz goni prin sat mânăsire Tismana , la poală munte . ||| pâră de stâncă , mânăștire Tismana cu cel patru turn al ||| , peste munte , delà Tismana . odată fi atât de ||| fapt îngrozitor egumen del "" Tismana el sine jelui printru un ||| cum avea face odată la Tismana . pune el să iscăli"
Tismana,HAIRO_PopescuND_MoarteaIancuJianul.txt,1,"codru , Tudor Vladimirescu , Tismana și țințărean deja însemna în"
Tismana,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,2,la Bistrița iar altul la Tismana . tot același soartă avea ||| fiare și trimite surghiun la Tismana . unde sta închide până
Tîrgoviște,HAIRO_PopescuND_MiulHaiducul.txt,1,și frumos dintre capitală și Tîrgoviște ; acolo conăci M .
Toflea,HAIRO_IghelI_DragosHotulTecucilor.txt,2,M-rea Nicorița ) ; Mar-goșu Toflea ( Toflea ) căpitan de ||| ) ; Mar-goșu Toflea ( Toflea ) căpitan de Tecuciu .
Transilvania,HAIRO_PopescuND_TunsuCapitan.txt,1,"munten , mocan ungurean din Transilvania și tot soi de strein"
Transilvania,HAIRO_MacriP_IoanTunsu.txt,1,"turmă la un cioban din Transilvania , iar eu eu întoarce"
Transilvania,HAIRO_IstratiP_DomnitaSnagov.txt,1,"— la stână hâiduc din Transilvania , sine avea da peste"
Transilvania,HAIRO_DumbravaB_Pandurul.txt,1,"din Sibiu , pentrucă ocârmui-tor Transilvania privi cu supărare pe fiu"
Transilvania,HAIRO_RosettiR_CuPalosul.txt,9,"de fișpan , de voevod Transilvania sau de palatin Ungaria , ||| purta în an 1344 voevod Transilvania cu Tatarii în Moldova , ||| Balc afla că trimes vice-voevod Transilvania sosi cu câtva ceas mai ||| nemeș de rând delă curteavoevod Transilvania , sine numi Bela Somossy ||| sănătate ocrotitor său , vice-voevod Transilvania . pe urmă , arăta ||| , atât pe lângă voevod Transilvania cât și pe lângă curte ||| altul avea împrăștiete în tot Transilvania și în parte din Ungaria ||| peste doi zi , vice-voevod Transilvania vrea afla că român din ||| el avea la curte vice-voevod Transilvania primi veste că în urmă"
Transilvania,HAIRO_IghelI_DragosHotulTecucilor.txt,1,"precum și deputațiune de la Transilvania , Unga-ria și Polonia ."
Transilvania,HAIRO_PopescuND_IancuJianuCapitan.txt,1,"românesc , iar plan independenț Transilvania avea fi amâna pentru mult"
Transilvania,HAIRO_PopescuND_BoieriiHaiduci.txt,1,"moldovean , cât și în Transilvania și mai cu seamă în"
Transilvania,HAIRO_Anonim_RuxandraHaiduciasa.txt,1,"haiduc . zpsilant fugi în Transilvania , sfârși sine zi în"
Transilvania,HAIRO_PopescuND_IancuJianuHaiducul_1912.txt,1,urma avea pădea hotar despre Transilvania ( Ardeal ) . înăuntru
Transilvania,HAIRO_StoenescuS_Corbea.txt,5,"să face legătură cu principe Transilvania Sigismund Batori , cu care ||| între Valachia , Moldova și Transilvania împotriva turc . nu trece ||| sine hotărî să trece în Transilvania . acest dată proect său ||| isbut . el trece în Transilvania și sine duce la principe ||| Mihaiu ședea doi săptămână în Transilvania . în acela din urmă"
Transilvania,HAIRO_BaronziG_FontanaZinelor.txt,1,"și al trea acela din Transilvania , acesta din urmă sine"
Trotuș,HAIRO_RosettiR_CuPalosul.txt,18,"față onest , dincolo de Trotuș , și de stâncă de ||| astăzi , drum la târg trotuș și la ocnă trece sub ||| noroi cleios de pe șes trotuș , în care roată intra ||| duce delă Borzești , pe Trotuș , la Răcăciuni , pe ||| față mai lung privi spre Trotuș , celălalt înspre Siret . ||| miazad , cu privire înspre Trotuș , avea șapte deschizătură : ||| crâșmă . muta tu la Trotuș sau la Bacău sau la ||| trimete la protopop meu delă Trotuș cu carte , fiindcă cavaler ||| alt slujitor cu carte la Trotuș , dar totdeauna avea cere ||| pe Șomuz , mână pe Trotuș , poimâni pe bistriță , ||| atârna tot parohie de pe Trotuș , sine afla în piatră ||| de trimete la . târg trotuș niște carte care nu el ||| ce el aduce la târg trotuș , în casă un negustor ||| fi îngădui a merge la Trotuș , pentru a îndeplini însărcinare ||| de sat căpăta , deasupra trotuș . jupâneasă fi frumos dar ||| aStoian să nu putea trece trotuș , iar jîdov să fi ||| preut pleca îndrepta sine spre Trotuș , dar sine opri îndată ||| strânge de pe Oituz , Trotuș și Tazlăe . în față"
Tulcea,HAIRO_IghelI_DragosHotulTecucilor.txt,4,"care sine afla tocmai în Tulcea . chiar din întâi zi ||| lăsa în cazarmă călăraș din Tulcea , batjocorit și urgisit chiar ||| barieră oraș . Eși din Tulcea îndrepta sine spre Galați . ||| cu greutate din temniț din Tulcea , lua veni el acuma"
Tulcea,HAIRO_IghelI_MoarteaSimionLicinsky.txt,17,"Licinsky dupe un fotografie din Tulcea . preată Simion Licinsky , ||| SIMION LICINSKY răzire ANCĂI în Tulcea , cam la spate biserică ||| februarie an acesta , în Tulcea , sine întâlni întru un ||| că-ta sine pomeni afară din Tulcea , pe drum ce duce ||| fi veni niște ban din Tulcea . răi îdema copil . ||| ce el el trimete din Tulcea . — pe el acum ||| care el aduce vește din Tulcea , unde fi să face ||| care el aduce vește din Tulcea , unde fi să face ||| niște vită el aduce la Tulcea . fi un bucurie în ||| dupe mal Dunăre . în Tulcea , în vreme acesta de ||| amiază și el lua spre Tulcea , unde ajunge la oră ||| Ca-taloiu . apoi pleca din Tulcea al doi zi la 16 ||| pomeni cu un telegramă din Tulcea că Licinsky fi foarte răurănit ||| în îștiința pe primar din Tulcea că Petre S. S. vrea ||| fi agent de poliție din Tulcea trimite lâ Cilic pentru sigu-ranță ||| Poenaru avea dispune tran-sportare la Tulcea al ambii cadavră . locuitor ||| din Nicolițăl , duce către Tulcea cadavru bandit , eu îșura"
Tulgheș,HAIRO_RosettiR_CuPalosul.txt,1,"unde vrea intra pe la Tulgheș . — dar , zice"
